IndividualID,FragID,ReefZone,LocationID,TableID,SumpID,TankID,DeathDate,Depth,Longitude,Latitude,Reassessment_survival,Taxon,Reassessment_bleaching,TempMaxMM,TempMinMM,TempRange,TempMean,TimePoint,Date,WaterTemp,Survival,CoralWatchLetter,CoralWatchNumber,Bleaching,BleachedArea,BW,Comment,WaterDensity,SkelletonWeight,time_without_bleaching,time_alive,min_health_score,time_to_recovery,ITS2,SurvivalT12,tempPC1,tempPC2
EXP15,EXP15_T1,Windward,FR2,1,T1_1,Tank5,16/3/2024,10.5,151.9510635,-23.4708255,PartiallyDead,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,12,6,3,NA,C8,NA,-5.29763619,-0.422739886
EXP15,EXP15_T1,Windward,FR2,1,T1_1,Tank5,16/3/2024,10.5,151.9510635,-23.4708255,PartiallyDead,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T9,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,NA,1.022703365,0,12,6,3,NA,C8,NA,-5.29763619,-0.422739886
EXP15,EXP15_T1,Windward,FR2,1,T1_1,Tank5,16/3/2024,10.5,151.9510635,-23.4708255,PartiallyDead,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,12,6,3,NA,C8,NA,-5.29763619,-0.422739886
EXP15,EXP15_T1,Windward,FR2,1,T1_1,Tank5,16/3/2024,10.5,151.9510635,-23.4708255,PartiallyDead,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,12,6,3,NA,C8,NA,-5.29763619,-0.422739886
EXP15,EXP15_T1,Windward,FR2,1,T1_1,Tank5,16/3/2024,10.5,151.9510635,-23.4708255,PartiallyDead,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,12,6,3,NA,C8,1,-5.29763619,-0.422739886
EXP16,EXP16_C,Windward,FR2,1,C_1,Tank7,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T0,4/2/2024,30.8,Alive,D,4,NoBleaching,0,5.654,NA,1.021593521,15.30645191,2,12,2,2,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_C,Windward,FR2,1,C_1,Tank7,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T1,10/2/2024,29.7,Alive,C,2,NoBleaching,0,5.749,NA,1.021972254,15.57349146,2,12,2,2,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_C,Windward,FR2,1,C_1,Tank7,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T2,18/2/2024,30.3,Alive,D,2,PartialBleaching,0.4,5.841,NA,1.021766746,15.81727517,2,12,2,2,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_C,Windward,FR2,1,C_1,Tank7,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T3,25/2/2024,29.6,Alive,C,3,PartialBleaching,0.2,5.858,NA,1.022006253,15.86966426,2,12,2,2,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_C,Windward,FR2,1,C_1,Tank7,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T4,2/3/2024,28.6,Alive,D,3,NoBleaching,0,5.89,NA,1.02234225,15.96532463,2,12,2,2,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_C,Windward,FR2,1,C_1,Tank7,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T5,9/3/2024,26.5,Alive,C,3,NoBleaching,0,5.875,NA,1.023023824,15.94284727,2,12,2,2,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_C,Windward,FR2,1,C_1,Tank7,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T6,16/3/2024,26.8,Alive,C,3,NoBleaching,0,5.873,Pink,1.022928476,15.93487482,2,12,2,2,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_C,Windward,FR2,1,C_1,Tank7,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T7,24/3/2024,26.1,Alive,C,3,NoBleaching,0,5.913,NA,1.023149895,16.0493563,2,12,2,2,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_C,Windward,FR2,1,C_1,Tank7,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T8,30/3/2024,26.7,Alive,C,3,NoBleaching,0,5.915,NA,1.022960334,16.04968739,2,12,2,2,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_C,Windward,FR2,1,C_1,Tank7,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T9,6/4/2024,28.3,Alive,C,3,NoBleaching,0,6,NA,1.022441623,16.26619317,2,12,2,2,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_C,Windward,FR2,1,C_1,Tank7,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T10,13/4/2024,25.8,Alive,C,3,NoBleaching,0,5.914,NA,1.023243649,16.05459243,2,12,2,2,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_C,Windward,FR2,1,C_1,Tank7,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T11,19/4/2024,24.1,Alive,C,4,NoBleaching,0,5.96,NA,1.02376184,16.19352911,2,12,2,2,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_C,Windward,FR2,1,C_1,Tank7,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T12,27/4/2024,25.7,Alive,C,4,NoBleaching,0,5.963,NA,1.023274748,16.18845517,2,12,2,2,C8,0,-5.289355926,-0.538289602
EXP16,EXP16_T1,Windward,FR2,2,T1_2,Tank12,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T0,4/2/2024,30.8,Alive,D,4,NoBleaching,0,8.56,NA,1.021593521,23.17354587,12,12,3,7,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_T1,Windward,FR2,2,T1_2,Tank12,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T1,10/2/2024,29.7,Alive,D,3,NoBleaching,0,7.95,NA,1.021972254,21.53579006,12,12,3,7,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_T1,Windward,FR2,2,T1_2,Tank12,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T2,18/2/2024,30.3,Alive,C,3,NoBleaching,0,8.17,NA,1.021766746,22.12414624,12,12,3,7,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_T1,Windward,FR2,2,T1_2,Tank12,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T3,24/2/2024,30.1,Alive,C,3,NoBleaching,0,8.191,NA,1.021835536,22.18356454,12,12,3,7,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_T1,Windward,FR2,2,T1_2,Tank12,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T4,2/3/2024,28.6,Alive,D,3,NoBleaching,0,10.012,NA,1.02234225,27.13834129,12,12,3,7,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_T1,Windward,FR2,2,T1_2,Tank12,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T5,10/3/2024,26.5,Alive,C,3,NoBleaching,0,8.285,Pink,1.023023824,22.48280674,12,12,3,7,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_T1,Windward,FR2,2,T1_2,Tank12,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T6,16/3/2024,26.8,Alive,C,3,NoBleaching,0,8.241,NA,1.022928476,22.35983372,12,12,3,7,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_T1,Windward,FR2,2,T1_2,Tank12,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T7,23/3/2024,26.1,PartiallyDead,D,3,NoBleaching,0,8.262,NA,1.023149895,22.42512798,12,12,3,7,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_T1,Windward,FR2,2,T1_2,Tank12,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T8,30/3/2024,26.7,PartiallyDead,C,4,NoBleaching,0,8.301,NA,1.022960334,22.52383009,12,12,3,7,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_T1,Windward,FR2,2,T1_2,Tank12,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T9,6/4/2024,27.5,PartiallyDead,C,4,NoBleaching,0,8.35,NA,1.022703365,22.64703868,12,12,3,7,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_T1,Windward,FR2,2,T1_2,Tank12,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T10,13/4/2024,25.8,PartiallyDead,C,5,NoBleaching,0,8.418,NA,1.023243649,22.85214053,12,12,3,7,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_T1,Windward,FR2,2,T1_2,Tank12,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T11,19/4/2024,24.1,PartiallyDead,C,5,NoBleaching,0,8.43,NA,1.02376184,22.90460577,12,12,3,7,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_T1,Windward,FR2,2,T1_2,Tank12,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T12,27/4/2024,25.7,PartiallyDead,C,4,NoBleaching,0,8.415,NA,1.023274748,22.84518703,12,12,3,7,C8,0.5,-5.289355926,-0.538289602
EXP16,EXP16_T2,Windward,FR2,2,T2_2,Tank8,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T0,4/2/2024,30.8,Alive,D,4,NoBleaching,0,6.965,NA,1.021593521,18.85557792,12,12,3,6,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_T2,Windward,FR2,2,T2_2,Tank8,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T1,10/2/2024,29.7,Alive,C,3,NoBleaching,0,6.986,NA,1.021972254,18.92440621,12,12,3,6,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_T2,Windward,FR2,2,T2_2,Tank8,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T2,18/2/2024,30.3,Alive,C,3,NoBleaching,0,6.948,re-glued,1.021766746,18.81500221,12,12,3,6,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_T2,Windward,FR2,2,T2_2,Tank8,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T3,25/2/2024,29.6,Alive,D,3,NoBleaching,0,7.091,NA,1.022006253,19.2099333,12,12,3,6,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_T2,Windward,FR2,2,T2_2,Tank8,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T4,2/3/2024,28.6,Alive,C,3,NoBleaching,0,7.112,NA,1.02234225,19.27765514,12,12,3,6,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_T2,Windward,FR2,2,T2_2,Tank8,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T5,9/3/2024,26.5,Alive,C,3,NoBleaching,0,7.1,NA,1.023023824,19.26710053,12,12,3,6,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_T2,Windward,FR2,2,T2_2,Tank8,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T6,16/3/2024,26.8,Alive,C,3,NoBleaching,0,7.148,Pink,1.022928476,19.39425936,12,12,3,6,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_T2,Windward,FR2,2,T2_2,Tank8,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T7,23/3/2024,26.1,Alive,C,4,NoBleaching,0,7.184,NA,1.023149895,19.4991672,12,12,3,6,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_T2,Windward,FR2,2,T2_2,Tank8,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T8,30/3/2024,26.7,Alive,C,5,NoBleaching,0,1.174,NA,1.022960334,3.18551699,12,12,3,6,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_T2,Windward,FR2,2,T2_2,Tank8,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T9,6/4/2024,28.3,Alive,C,4,NoBleaching,0,7.2,NA,1.022441623,19.51943181,12,12,3,6,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_T2,Windward,FR2,2,T2_2,Tank8,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T10,13/4/2024,25.8,Alive,C,4,NoBleaching,0,7.201,NA,1.023243649,19.54838013,12,12,3,6,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_T2,Windward,FR2,2,T2_2,Tank8,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T11,19/4/2024,24.1,Alive,C,5,NoBleaching,0,7.251,NA,1.02376184,19.7012214,12,12,3,6,C8,NA,-5.289355926,-0.538289602
EXP16,EXP16_T2,Windward,FR2,2,T2_2,Tank8,NA,10.5,151.9510635,-23.4708255,Alive,Taxon1,NoBleaching,28.39861107,21.66318321,6.735427856,24.81371681,T12,27/4/2024,25.7,Alive,D,4,NoBleaching,0,7.294,NA,1.023274748,19.80187691,12,12,3,6,C8,0,-5.289355926,-0.538289602
EXP17,EXP17_T2,Windward,FR2,1,T2_1,Tank2,NA,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T0,4/2/2024,30.8,Alive,D,5,NoBleaching,0,6.628,NA,1.021593521,17.94325491,12,12,2,1,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_T2,Windward,FR2,1,T2_1,Tank2,NA,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T1,10/2/2024,29.7,Alive,C,3,NoBleaching,0,6.63,NA,1.021972254,17.96003624,12,12,2,1,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_T2,Windward,FR2,1,T2_1,Tank2,NA,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T2,17/2/2024,29.3,Alive,C,3,NoBleaching,0,5.43,Pink,1.022107816,14.71268606,12,12,2,1,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_T2,Windward,FR2,1,T2_1,Tank2,NA,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T3,24/2/2024,30.1,Alive,C,3,NoBleaching,0,6.775,Pink,1.021835536,18.34863262,12,12,2,1,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_T2,Windward,FR2,1,T2_1,Tank2,NA,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T4,2/3/2024,28.6,Alive,C,3,NoBleaching,0,6.785,Pink,1.02234225,18.39129501,12,12,2,1,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_T2,Windward,FR2,1,T2_1,Tank2,NA,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T5,9/3/2024,26.5,Alive,C,3,NoBleaching,0,6.796,Pink,1.023023824,18.44214298,12,12,2,1,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_T2,Windward,FR2,1,T2_1,Tank2,NA,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T6,16/3/2024,26.8,Alive,C,3,NoBleaching,0,6.835,Pink,1.022928476,18.54501437,12,12,2,1,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_T2,Windward,FR2,1,T2_1,Tank2,NA,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T7,23/3/2024,26.1,Alive,C,3,NoBleaching,0,6.825,Pink,1.023149895,18.52475169,12,12,2,1,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_T2,Windward,FR2,1,T2_1,Tank2,NA,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T8,30/3/2024,26.7,Alive,C,3,NoBleaching,0,6.86,Pink,1.022960334,18.61383863,12,12,2,1,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_T2,Windward,FR2,1,T2_1,Tank2,NA,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T9,6/4/2024,27.5,Alive,C,3,NoBleaching,0,6.866,Pink,1.022703365,18.6221039,12,12,2,1,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_T2,Windward,FR2,1,T2_1,Tank2,NA,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T10,13/4/2024,25.8,PartiallyDead,C,2,NoBleaching,0,6.873,NA,1.023243649,18.65796649,12,12,2,1,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_T2,Windward,FR2,1,T2_1,Tank2,NA,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T11,19/4/2024,24.1,PartiallyDead,C,3,NoBleaching,0,6.86,NA,1.02376184,18.63886069,12,12,2,1,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_T2,Windward,FR2,1,T2_1,Tank2,NA,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T12,27/4/2024,25.7,PartiallyDead,C,3,NoBleaching,0,6.844,NA,1.023274748,18.58020916,12,12,2,1,C8,0.5,-5.289355926,-0.538289602
EXP17,EXP17_T1,Windward,FR2,2,T1_2,Tank10,NA,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T0,4/2/2024,30.8,Alive,D,5,NoBleaching,0,6.838,NA,1.021593521,18.5117648,12,12,3,NA,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_T1,Windward,FR2,2,T1_2,Tank10,NA,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T1,10/2/2024,29.7,Alive,C,3,NoBleaching,0,6.459,NA,1.021972254,17.49681359,12,12,3,NA,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_T1,Windward,FR2,2,T1_2,Tank10,NA,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T2,18/2/2024,30.3,Alive,C,3,NoBleaching,0,6.577,NA,1.021766746,17.81034392,12,12,3,NA,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_T1,Windward,FR2,2,T1_2,Tank10,NA,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T3,25/2/2024,29.6,Alive,C,3,NoBleaching,0,6.585,Pink,1.022006253,17.83914974,12,12,3,NA,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_T1,Windward,FR2,2,T1_2,Tank10,NA,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T4,2/3/2024,28.6,Alive,C,3,NoBleaching,0,6.616,Pink,1.02234225,17.93320675,12,12,3,NA,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_T1,Windward,FR2,2,T1_2,Tank10,NA,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T5,10/3/2024,26.5,Alive,C,3,NoBleaching,0,6.618,Pink,1.023023824,17.95910863,12,12,3,NA,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_T1,Windward,FR2,2,T1_2,Tank10,NA,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T6,16/3/2024,26.8,Alive,C,3,NoBleaching,0,6.609,Pink,1.022928476,17.93182151,12,12,3,NA,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_T1,Windward,FR2,2,T1_2,Tank10,NA,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T7,23/3/2024,26.1,Alive,C,3,NoBleaching,0,6.602,Pink,1.023149895,17.91947409,12,12,3,NA,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_T1,Windward,FR2,2,T1_2,Tank10,NA,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T8,30/3/2024,26.7,Alive,C,3,NoBleaching,0,6.628,Pink,1.022960334,17.98433272,12,12,3,NA,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_T1,Windward,FR2,2,T1_2,Tank10,NA,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T9,6/4/2024,27.5,Alive,C,3,NoBleaching,0,6.637,NA,1.022703365,18.00100548,12,12,3,NA,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_T1,Windward,FR2,2,T1_2,Tank10,NA,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T10,13/4/2024,25.8,PartiallyDead,C,3,NoBleaching,0,6.618,NA,1.023243649,17.96572417,12,12,3,NA,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_T1,Windward,FR2,2,T1_2,Tank10,NA,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T11,19/4/2024,24.1,PartiallyDead,C,3,NoBleaching,0,6.626,PDT,1.02376184,18.00307448,12,12,3,NA,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_T1,Windward,FR2,2,T1_2,Tank10,NA,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T12,27/4/2024,25.7,PartiallyDead,C,3,NoBleaching,0,6.11,NA,1.023274748,16.58753331,12,12,3,NA,C8,0.5,-5.289355926,-0.538289602
EXP17,EXP17_C,Windward,FR2,1,C_1,Tank1,9/4/2024,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T0,4/2/2024,30.8,Alive,D,5,NoBleaching,0,8.185,NA,1.021593521,22.15834964,12,10,2,NA,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_C,Windward,FR2,1,C_1,Tank1,9/4/2024,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T1,10/2/2024,29.7,Alive,C,3,NoBleaching,0,8.31,NA,1.021972254,22.51099565,12,10,2,NA,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_C,Windward,FR2,1,C_1,Tank1,9/4/2024,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T2,17/2/2024,29.3,Alive,C,3,NoBleaching,0,6.865,NA,1.022107816,18.60084527,12,10,2,NA,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_C,Windward,FR2,1,C_1,Tank1,9/4/2024,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T3,24/2/2024,30.1,Alive,C,3,NoBleaching,0,8.437,Pink,1.021835536,22.84980272,12,10,2,NA,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_C,Windward,FR2,1,C_1,Tank1,9/4/2024,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T4,2/3/2024,28.6,Alive,C,3,NoBleaching,0,8.466,Pink,1.02234225,22.9477824,12,10,2,NA,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_C,Windward,FR2,1,C_1,Tank1,9/4/2024,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T5,9/3/2024,26.5,Alive,C,3,NoBleaching,0,8.45,Pink,1.023023824,22.9305633,12,10,2,NA,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_C,Windward,FR2,1,C_1,Tank1,9/4/2024,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T6,16/3/2024,26.8,Alive,C,3,NoBleaching,0,8.481,Pink,1.022928476,23.01101198,12,10,2,NA,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_C,Windward,FR2,1,C_1,Tank1,9/4/2024,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T7,23/3/2024,26.1,Alive,C,3,NoBleaching,0,8.582,Pink,1.023149895,23.29368777,12,10,2,NA,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_C,Windward,FR2,1,C_1,Tank1,9/4/2024,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T8,30/3/2024,26.7,Alive,C,2,NoBleaching,0,8.597,NA,1.022960334,23.32699281,12,10,2,NA,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_C,Windward,FR2,1,C_1,Tank1,9/4/2024,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T9,6/4/2024,27.5,PartiallyDead,C,2,NoBleaching,0,8.598,NA,1.022703365,23.31966929,12,10,2,NA,C8,NA,-5.289355926,-0.538289602
EXP17,EXP17_C,Windward,FR2,1,C_1,Tank1,9/4/2024,10.3,151.9510635,-23.4708255,,Taxon1,,28.39861107,21.66318321,6.735427856,24.81371681,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,12,10,2,NA,C8,NA,-5.289355926,-0.538289602
